cod_distrito,distrito,cod_barrio,barrio,año,unidad_indicador,indicador_completo,valor_indicador
7.0,Chamberí,76.0,Vallehermoso,2023,Votos,"Elecciones municipales, abstenciones",3477
8.0,Fuencarral-El Pardo,81.0,El Pardo,2023,Votos,"Elecciones municipales, abstenciones",904
8.0,Fuencarral-El Pardo,82.0,Fuentelarreina,2023,Votos,"Elecciones municipales, abstenciones",476
8.0,Fuencarral-El Pardo,83.0,Peñagrande,2023,Votos,"Elecciones municipales, abstenciones",8745
8.0,Fuencarral-El Pardo,84.0,Pilar,2023,Votos,"Elecciones municipales, abstenciones",10742
8.0,Fuencarral-El Pardo,85.0,La Paz,2023,Votos,"Elecciones municipales, abstenciones",5347
8.0,Fuencarral-El Pardo,86.0,Valverde,2023,Votos,"Elecciones municipales, abstenciones",11891
8.0,Fuencarral-El Pardo,87.0,Mirasierra,2023,Votos,"Elecciones municipales, abstenciones",4862
8.0,Fuencarral-El Pardo,88.0,El Goloso,2023,Votos,"Elecciones municipales, abstenciones",2559
9.0,Moncloa-Aravaca,91.0,Casa de Campo,2023,Votos,"Elecciones municipales, abstenciones",2759
9.0,Moncloa-Aravaca,92.0,Argüelles,2023,Votos,"Elecciones municipales, abstenciones",4942
9.0,Moncloa-Aravaca,93.0,Ciudad Universitaria,2023,Votos,"Elecciones municipales, abstenciones",2815
9.0,Moncloa-Aravaca,94.0,Valdezarza,2023,Votos,"Elecciones municipales, abstenciones",6638
9.0,Moncloa-Aravaca,95.0,Valdemarín,2023,Votos,"Elecciones municipales, abstenciones",850
9.0,Moncloa-Aravaca,96.0,El Plantío,2023,Votos,"Elecciones municipales, abstenciones",457
9.0,Moncloa-Aravaca,97.0,Aravaca,2023,Votos,"Elecciones municipales, abstenciones",4025
10.0,Latina,101.0,Los Cármenes,2023,Votos,"Elecciones municipales, abstenciones",4501
10.0,Latina,102.0,Puerta del Ángel,2023,Votos,"Elecciones municipales, abstenciones",10639
10.0,Latina,103.0,Lucero,2023,Votos,"Elecciones municipales, abstenciones",8849
10.0,Latina,104.0,Aluche,2023,Votos,"Elecciones municipales, abstenciones",14841
10.0,Latina,105.0,Campamento,2023,Votos,"Elecciones municipales, abstenciones",4184
10.0,Latina,106.0,Cuatro Vientos,2023,Votos,"Elecciones municipales, abstenciones",1260
10.0,Latina,107.0,Águilas,2023,Votos,"Elecciones municipales, abstenciones",11428
11.0,Carabanchel,111.0,Comillas,2023,Votos,"Elecciones municipales, abstenciones",5590
11.0,Carabanchel,112.0,Opañel,2023,Votos,"Elecciones municipales, abstenciones",8103
11.0,Carabanchel,113.0,San Isidro,2023,Votos,"Elecciones municipales, abstenciones",10647
11.0,Carabanchel,114.0,Vista Alegre,2023,Votos,"Elecciones municipales, abstenciones",12070
11.0,Carabanchel,115.0,Puerta Bonita,2023,Votos,"Elecciones municipales, abstenciones",9568
11.0,Carabanchel,116.0,Buenavista,2023,Votos,"Elecciones municipales, abstenciones",10648
11.0,Carabanchel,117.0,Abrantes,2023,Votos,"Elecciones municipales, abstenciones",7671
12.0,Usera,121.0,Orcasitas,2023,Votos,"Elecciones municipales, abstenciones",6017
12.0,Usera,122.0,Orcasur,2023,Votos,"Elecciones municipales, abstenciones",4394
12.0,Usera,123.0,San Fermín,2023,Votos,"Elecciones municipales, abstenciones",6284
12.0,Usera,124.0,Almendrales,2023,Votos,"Elecciones municipales, abstenciones",5749
12.0,Usera,125.0,Moscardó,2023,Votos,"Elecciones municipales, abstenciones",6290
12.0,Usera,126.0,Zofío,2023,Votos,"Elecciones municipales, abstenciones",3685
12.0,Usera,127.0,Pradolongo,2023,Votos,"Elecciones municipales, abstenciones",4605
13.0,Puente de Vallecas,131.0,Entrevías,2023,Votos,"Elecciones municipales, abstenciones",10722
13.0,Puente de Vallecas,132.0,San Diego,2023,Votos,"Elecciones municipales, abstenciones",11958
13.0,Puente de Vallecas,133.0,Palomeras Bajas,2023,Votos,"Elecciones municipales, abstenciones",9977
13.0,Puente de Vallecas,134.0,Palomeras Sureste,2023,Votos,"Elecciones municipales, abstenciones",11579
13.0,Puente de Vallecas,135.0,Portazgo,2023,Votos,"Elecciones municipales, abstenciones",8298
13.0,Puente de Vallecas,136.0,Numancia,2023,Votos,"Elecciones municipales, abstenciones",13120
14.0,Moratalaz,141.0,Pavones,2023,Votos,"Elecciones municipales, abstenciones",2239
14.0,Moratalaz,142.0,Horcajo,2023,Votos,"Elecciones municipales, abstenciones",1293
14.0,Moratalaz,143.0,Marroquina,2023,Votos,"Elecciones municipales, abstenciones",5553
14.0,Moratalaz,144.0,Media Legua,2023,Votos,"Elecciones municipales, abstenciones",4154
14.0,Moratalaz,145.0,Fontarrón,2023,Votos,"Elecciones municipales, abstenciones",4680
14.0,Moratalaz,146.0,Vinateros,2023,Votos,"Elecciones municipales, abstenciones",4001
15.0,Ciudad Lineal,151.0,Ventas,2023,Votos,"Elecciones municipales, abstenciones",12866
15.0,Ciudad Lineal,152.0,Pueblo Nuevo,2023,Votos,"Elecciones municipales, abstenciones",15650
15.0,Ciudad Lineal,153.0,Quintana,2023,Votos,"Elecciones municipales, abstenciones",6153
15.0,Ciudad Lineal,154.0,Concepción,2023,Votos,"Elecciones municipales, abstenciones",4898
15.0,Ciudad Lineal,155.0,San Pascual,2023,Votos,"Elecciones municipales, abstenciones",3770
15.0,Ciudad Lineal,156.0,San Juan Bautista,2023,Votos,"Elecciones municipales, abstenciones",2058
15.0,Ciudad Lineal,157.0,Colina,2023,Votos,"Elecciones municipales, abstenciones",1094
15.0,Ciudad Lineal,158.0,Atalaya,2023,Votos,"Elecciones municipales, abstenciones",306
15.0,Ciudad Lineal,159.0,Costillares,2023,Votos,"Elecciones municipales, abstenciones",3724
16.0,Hortaleza,161.0,Palomas,2023,Votos,"Elecciones municipales, abstenciones",1016
16.0,Hortaleza,162.0,Piovera,2023,Votos,"Elecciones municipales, abstenciones",2598
16.0,Hortaleza,163.0,Canillas,2023,Votos,"Elecciones municipales, abstenciones",8505
16.0,Hortaleza,164.0,Pinar del Rey,2023,Votos,"Elecciones municipales, abstenciones",12356
16.0,Hortaleza,165.0,Apóstol Santiago,2023,Votos,"Elecciones municipales, abstenciones",3680
16.0,Hortaleza,166.0,Valdefuentes,2023,Votos,"Elecciones municipales, abstenciones",9672
17.0,Villaverde,171.0,"Villaverde Alto, Casco Histórico de Villaverde",2023,Votos,"Elecciones municipales, abstenciones",12706
17.0,Villaverde,172.0,San Cristóbal,2023,Votos,"Elecciones municipales, abstenciones",4827
17.0,Villaverde,173.0,Butarque,2023,Votos,"Elecciones municipales, abstenciones",4573
17.0,Villaverde,174.0,Los Rosales,2023,Votos,"Elecciones municipales, abstenciones",9396
17.0,Villaverde,175.0,Ángeles,2023,Votos,"Elecciones municipales, abstenciones",8266
18.0,Villa de Vallecas,181.0,Casco Histórico de Vallecas,2023,Votos,"Elecciones municipales, abstenciones",10851
18.0,Villa de Vallecas,182.0,Santa Eugenia,2023,Votos,"Elecciones municipales, abstenciones",5306
18.0,Villa de Vallecas,183.0,Ensanche de Vallecas,2023,Votos,"Elecciones municipales, abstenciones",10349
19.0,Vicálvaro,191.0,Casco Histórico de Vicálvaro,2023,Votos,"Elecciones municipales, abstenciones",9278
19.0,Vicálvaro,192.0,Valdebernardo,2023,Votos,"Elecciones municipales, abstenciones",3639
19.0,Vicálvaro,193.0,Valderrivas,2023,Votos,"Elecciones municipales, abstenciones",2520
19.0,Vicálvaro,194.0,El Cañaveral,2023,Votos,"Elecciones municipales, abstenciones",2124
20.0,San Blas-Canillejas,201.0,Simancas,2023,Votos,"Elecciones municipales, abstenciones",7068
20.0,San Blas-Canillejas,202.0,Hellín,2023,Votos,"Elecciones municipales, abstenciones",2743
20.0,San Blas-Canillejas,203.0,Amposta,2023,Votos,"Elecciones municipales, abstenciones",2852
20.0,San Blas-Canillejas,204.0,Arcos,2023,Votos,"Elecciones municipales, abstenciones",6596
20.0,San Blas-Canillejas,205.0,Rosas,2023,Votos,"Elecciones municipales, abstenciones",5702
20.0,San Blas-Canillejas,206.0,Rejas,2023,Votos,"Elecciones municipales, abstenciones",3609
20.0,San Blas-Canillejas,207.0,Canillejas,2023,Votos,"Elecciones municipales, abstenciones",7209
20.0,San Blas-Canillejas,208.0,El Salvador,2023,Votos,"Elecciones municipales, abstenciones",2121
21.0,Barajas,211.0,Alameda de Osuna,2023,Votos,"Elecciones municipales, abstenciones",3232
21.0,Barajas,212.0,Aeropuerto,2023,Votos,"Elecciones municipales, abstenciones",539
21.0,Barajas,213.0,Casco Histórico de Barajas,2023,Votos,"Elecciones municipales, abstenciones",1884
21.0,Barajas,214.0,Timón,2023,Votos,"Elecciones municipales, abstenciones",2556
21.0,Barajas,215.0,Corralejos,2023,Votos,"Elecciones municipales, abstenciones",1220
1.0,Centro,11.0,Palacio,2023,Votos,"Elecciones municipales, censo electoral",17324
1.0,Centro,12.0,Embajadores,2023,Votos,"Elecciones municipales, censo electoral",30249
1.0,Centro,13.0,Cortes,2023,Votos,"Elecciones municipales, censo electoral",7470
1.0,Centro,14.0,Justicia,2023,Votos,"Elecciones municipales, censo electoral",12586
1.0,Centro,15.0,Universidad,2023,Votos,"Elecciones municipales, censo electoral",23005
1.0,Centro,16.0,Sol,2023,Votos,"Elecciones municipales, censo electoral",5137
2.0,Arganzuela,21.0,Imperial,2023,Votos,"Elecciones municipales, censo electoral",18195
2.0,Arganzuela,22.0,Acacias,2023,Votos,"Elecciones municipales, censo electoral",29845
2.0,Arganzuela,23.0,Chopera,2023,Votos,"Elecciones municipales, censo electoral",15213
2.0,Arganzuela,24.0,Legazpi,2023,Votos,"Elecciones municipales, censo electoral",14683
2.0,Arganzuela,25.0,Delicias,2023,Votos,"Elecciones municipales, censo electoral",21472
2.0,Arganzuela,26.0,Palos de la Frontera,2023,Votos,"Elecciones municipales, censo electoral",19279
2.0,Arganzuela,27.0,Atocha,2023,Votos,"Elecciones municipales, censo electoral",1373
3.0,Retiro,31.0,Pacífico,2023,Votos,"Elecciones municipales, censo electoral",26572
3.0,Retiro,32.0,Adelfas,2023,Votos,"Elecciones municipales, censo electoral",14892
3.0,Retiro,33.0,Estrella,2023,Votos,"Elecciones municipales, censo electoral",18611
3.0,Retiro,34.0,Ibiza,2023,Votos,"Elecciones municipales, censo electoral",16241
3.0,Retiro,35.0,Los Jerónimos,2023,Votos,"Elecciones municipales, censo electoral",5236
3.0,Retiro,36.0,Niño Jesús,2023,Votos,"Elecciones municipales, censo electoral",12022
4.0,Salamanca,41.0,Recoletos,2023,Votos,"Elecciones municipales, censo electoral",10972
4.0,Salamanca,42.0,Goya,2023,Votos,"Elecciones municipales, censo electoral",21755
4.0,Salamanca,43.0,Fuente del Berro,2023,Votos,"Elecciones municipales, censo electoral",16054
4.0,Salamanca,44.0,Guindalera,2023,Votos,"Elecciones municipales, censo electoral",32189
4.0,Salamanca,45.0,Lista,2023,Votos,"Elecciones municipales, censo electoral",15325
4.0,Salamanca,46.0,Castellana,2023,Votos,"Elecciones municipales, censo electoral",11817
5.0,Chamartín,51.0,El Viso,2023,Votos,"Elecciones municipales, censo electoral",13051
5.0,Chamartín,52.0,Prosperidad,2023,Votos,"Elecciones municipales, censo electoral",28387
5.0,Chamartín,53.0,Ciudad Jardín,2023,Votos,"Elecciones municipales, censo electoral",14048
5.0,Chamartín,54.0,Hispanoamérica,2023,Votos,"Elecciones municipales, censo electoral",24656
5.0,Chamartín,55.0,Nueva España,2023,Votos,"Elecciones municipales, censo electoral",18129
5.0,Chamartín,56.0,Castilla,2023,Votos,"Elecciones municipales, censo electoral",12969
6.0,Tetuán,61.0,Bellas Vistas,2023,Votos,"Elecciones municipales, censo electoral",19484
6.0,Tetuán,62.0,Cuatro Caminos,2023,Votos,"Elecciones municipales, censo electoral",25788
6.0,Tetuán,63.0,Castillejos,2023,Votos,"Elecciones municipales, censo electoral",15535
6.0,Tetuán,64.0,Almenara,2023,Votos,"Elecciones municipales, censo electoral",16462
6.0,Tetuán,65.0,Valdeacederas,2023,Votos,"Elecciones municipales, censo electoral",17578
6.0,Tetuán,66.0,Berruguete,2023,Votos,"Elecciones municipales, censo electoral",16699
7.0,Chamberí,71.0,Gaztambide,2023,Votos,"Elecciones municipales, censo electoral",17779
7.0,Chamberí,72.0,Arapiles,2023,Votos,"Elecciones municipales, censo electoral",18954
7.0,Chamberí,73.0,Trafalgar,2023,Votos,"Elecciones municipales, censo electoral",18517
7.0,Chamberí,74.0,Almagro,2023,Votos,"Elecciones municipales, censo electoral",14518
7.0,Chamberí,75.0,Ríos Rosas,2023,Votos,"Elecciones municipales, censo electoral",20984
7.0,Chamberí,76.0,Vallehermoso,2023,Votos,"Elecciones municipales, censo electoral",16051
8.0,Fuencarral-El Pardo,81.0,El Pardo,2023,Votos,"Elecciones municipales, censo electoral",2823
8.0,Fuencarral-El Pardo,82.0,Fuentelarreina,2023,Votos,"Elecciones municipales, censo electoral",2550
8.0,Fuencarral-El Pardo,83.0,Peñagrande,2023,Votos,"Elecciones municipales, censo electoral",34951
8.0,Fuencarral-El Pardo,84.0,Pilar,2023,Votos,"Elecciones municipales, censo electoral",35283
8.0,Fuencarral-El Pardo,85.0,La Paz,2023,Votos,"Elecciones municipales, censo electoral",26844
8.0,Fuencarral-El Pardo,86.0,Valverde,2023,Votos,"Elecciones municipales, censo electoral",42478
8.0,Fuencarral-El Pardo,87.0,Mirasierra,2023,Votos,"Elecciones municipales, censo electoral",25842
8.0,Fuencarral-El Pardo,88.0,El Goloso,2023,Votos,"Elecciones municipales, censo electoral",12248
9.0,Moncloa-Aravaca,91.0,Casa de Campo,2023,Votos,"Elecciones municipales, censo electoral",10476
9.0,Moncloa-Aravaca,92.0,Argüelles,2023,Votos,"Elecciones municipales, censo electoral",18516
9.0,Moncloa-Aravaca,93.0,Ciudad Universitaria,2023,Votos,"Elecciones municipales, censo electoral",12630
9.0,Moncloa-Aravaca,94.0,Valdezarza,2023,Votos,"Elecciones municipales, censo electoral",23137
9.0,Moncloa-Aravaca,95.0,Valdemarín,2023,Votos,"Elecciones municipales, censo electoral",4770
9.0,Moncloa-Aravaca,96.0,El Plantío,2023,Votos,"Elecciones municipales, censo electoral",2153
9.0,Moncloa-Aravaca,97.0,Aravaca,2023,Votos,"Elecciones municipales, censo electoral",19791
10.0,Latina,101.0,Los Cármenes,2023,Votos,"Elecciones municipales, censo electoral",12529
10.0,Latina,102.0,Puerta del Ángel,2023,Votos,"Elecciones municipales, censo electoral",29956
10.0,Latina,103.0,Lucero,2023,Votos,"Elecciones municipales, censo electoral",25656
10.0,Latina,104.0,Aluche,2023,Votos,"Elecciones municipales, censo electoral",48097
10.0,Latina,105.0,Campamento,2023,Votos,"Elecciones municipales, censo electoral",13108
10.0,Latina,106.0,Cuatro Vientos,2023,Votos,"Elecciones municipales, censo electoral",4247
10.0,Latina,107.0,Águilas,2023,Votos,"Elecciones municipales, censo electoral",38955
11.0,Carabanchel,111.0,Comillas,2023,Votos,"Elecciones municipales, censo electoral",16050
11.0,Carabanchel,112.0,Opañel,2023,Votos,"Elecciones municipales, censo electoral",22541
11.0,Carabanchel,113.0,San Isidro,2023,Votos,"Elecciones municipales, censo electoral",26788
11.0,Carabanchel,114.0,Vista Alegre,2023,Votos,"Elecciones municipales, censo electoral",30811
11.0,Carabanchel,115.0,Puerta Bonita,2023,Votos,"Elecciones municipales, censo electoral",22705
11.0,Carabanchel,116.0,Buenavista,2023,Votos,"Elecciones municipales, censo electoral",32854
11.0,Carabanchel,117.0,Abrantes,2023,Votos,"Elecciones municipales, censo electoral",20022
12.0,Usera,121.0,Orcasitas,2023,Votos,"Elecciones municipales, censo electoral",17064
12.0,Usera,122.0,Orcasur,2023,Votos,"Elecciones municipales, censo electoral",9542
12.0,Usera,123.0,San Fermín,2023,Votos,"Elecciones municipales, censo electoral",15419
12.0,Usera,124.0,Almendrales,2023,Votos,"Elecciones municipales, censo electoral",13548
12.0,Usera,125.0,Moscardó,2023,Votos,"Elecciones municipales, censo electoral",16289
12.0,Usera,126.0,Zofío,2023,Votos,"Elecciones municipales, censo electoral",8912
12.0,Usera,127.0,Pradolongo,2023,Votos,"Elecciones municipales, censo electoral",9485
13.0,Puente de Vallecas,131.0,Entrevías,2023,Votos,"Elecciones municipales, censo electoral",24198
13.0,Puente de Vallecas,132.0,San Diego,2023,Votos,"Elecciones municipales, censo electoral",25203
13.0,Puente de Vallecas,133.0,Palomeras Bajas,2023,Votos,"Elecciones municipales, censo electoral",29332
13.0,Puente de Vallecas,134.0,Palomeras Sureste,2023,Votos,"Elecciones municipales, censo electoral",31572
13.0,Puente de Vallecas,135.0,Portazgo,2023,Votos,"Elecciones municipales, censo electoral",20195
13.0,Puente de Vallecas,136.0,Numancia,2023,Votos,"Elecciones municipales, censo electoral",31509
14.0,Moratalaz,141.0,Pavones,2023,Votos,"Elecciones municipales, censo electoral",6843
14.0,Moratalaz,142.0,Horcajo,2023,Votos,"Elecciones municipales, censo electoral",4913
14.0,Moratalaz,143.0,Marroquina,2023,Votos,"Elecciones municipales, censo electoral",21732
14.0,Moratalaz,144.0,Media Legua,2023,Votos,"Elecciones municipales, censo electoral",13544
14.0,Moratalaz,145.0,Fontarrón,2023,Votos,"Elecciones municipales, censo electoral",12533
14.0,Moratalaz,146.0,Vinateros,2023,Votos,"Elecciones municipales, censo electoral",12816
15.0,Ciudad Lineal,151.0,Ventas,2023,Votos,"Elecciones municipales, censo electoral",36104
15.0,Ciudad Lineal,152.0,Pueblo Nuevo,2023,Votos,"Elecciones municipales, censo electoral",43917
15.0,Ciudad Lineal,153.0,Quintana,2023,Votos,"Elecciones municipales, censo electoral",17819
15.0,Ciudad Lineal,154.0,Concepción,2023,Votos,"Elecciones municipales, censo electoral",15661
15.0,Ciudad Lineal,155.0,San Pascual,2023,Votos,"Elecciones municipales, censo electoral",14445
15.0,Ciudad Lineal,156.0,San Juan Bautista,2023,Votos,"Elecciones municipales, censo electoral",9461
15.0,Ciudad Lineal,157.0,Colina,2023,Votos,"Elecciones municipales, censo electoral",4916
15.0,Ciudad Lineal,158.0,Atalaya,2023,Votos,"Elecciones municipales, censo electoral",1204
15.0,Ciudad Lineal,159.0,Costillares,2023,Votos,"Elecciones municipales, censo electoral",17437
16.0,Hortaleza,161.0,Palomas,2023,Votos,"Elecciones municipales, censo electoral",5027
16.0,Hortaleza,162.0,Piovera,2023,Votos,"Elecciones municipales, censo electoral",10579
16.0,Hortaleza,163.0,Canillas,2023,Votos,"Elecciones municipales, censo electoral",31263
16.0,Hortaleza,164.0,Pinar del Rey,2023,Votos,"Elecciones municipales, censo electoral",39717
16.0,Hortaleza,165.0,Apóstol Santiago,2023,Votos,"Elecciones municipales, censo electoral",11987
16.0,Hortaleza,166.0,Valdefuentes,2023,Votos,"Elecciones municipales, censo electoral",44417
17.0,Villaverde,171.0,"Villaverde Alto, Casco Histórico de Villaverde",2023,Votos,"Elecciones municipales, censo electoral",30250
17.0,Villaverde,172.0,San Cristóbal,2023,Votos,"Elecciones municipales, censo electoral",8543
