place_id,rating_rev,text
ChIJEQWYsdonQg0RoG_UTtSXwYU,5,"Always a perfect spot we have been coming for more than 25 years the Peking Duck is amazing, the dumplings are just awesome. We have a little bit of everything Cantonese rice and spicy beef You will not go wrong coming here. They actually have a very nice wine selection. And a chupito de la casa is also a good bye bye treat.
We also had some Ice-cream with walnuts"
ChIJEQWYsdonQg0RoG_UTtSXwYU,5,Very enjoyable Chinese food. Recommend.
ChIJEQWYsdonQg0RoG_UTtSXwYU,5,"A nice place to enjoy a tasty lunch or dinner. Quick and friendly service, good food. Definitely to visit if you like Chinese cuisine, and happen to be in the neighborhood."
ChIJEQWYsdonQg0RoG_UTtSXwYU,5,Good Chinese food. Good service. Good decor.  Reasonable prices. Not sure why it does not show up in Google search?
ChIJ8VivnHkoQg0RsBNuyo0ZmDQ,5,"We used Acaramelada (Maria) for our wedding cake. To say she nailed the brief is an understatement - she created the most divine cake we could have hoped for. It didn’t just look spectacular, it tasted so good, I wish I could do our wedding all over again just for the cake!! I can’t recommend her and her skills enough ❤️

She’s also extremely friendly, and so easy to work with. We had previously contacted a different vendor and found them really difficult to deal with, we couldn’t get important confirmations from them and they struggled to deal with our venue. Maria made the process so easy, there were literally no hiccups at all. She handled the process end to end, and so professionally. She came highly recommended from our planners too, so we know it wasn’t a one off occasion!

Can’t recommend her and her bakery enough!"
ChIJ8VivnHkoQg0RsBNuyo0ZmDQ,5,"Fue todo un acierto confiar en Acaramelada para elaborar la tarta de nuestra boda. Creó una tarta preciosa, totalmente acorde a como nos la imaginamos y que ella misma esbozó el día que nos conocimos, y que además estaba riquísima, opinión que compartieron todos los invitados.
Todo el proceso fue súper fácil, María José nos explicó todo lo relacionado con la elaboración y los ingredientes que usaba, y el poder probar las distintas combinaciones antes de encargarla nos ayudó muchísimo.
Sin duda es un sitio al que volveremos y que recomendamos para cualquier ocasión especial."
ChIJ8VivnHkoQg0RsBNuyo0ZmDQ,5,"I share with everyone the beautiful work they did for my wedding.
It was a surprise for the groom. He wanted a geeky wedding, and I played hard to get. He didn't know what surprises awaited him related to the Avengers. This was one of them. I loved it!! And I'll tell you the kid...
I simply asked for a table with elegance and taste but that at the same time had details from The Avengers. The truth is that they nailed it."
ChIJ8VivnHkoQg0RsBNuyo0ZmDQ,5,"Caramelada is a gem! María José Adán Martínez created the most incredible wedding cake that perfectly embodied our vision. From the beginning, Maria understood exactly what we wanted. She quickly outlined our idea, and it was clear that she was the right person for the job. When we saw the final cake, we were blown away by its beauty: it was everything we had imagined and more. But what really made it different was how delicious it was. Our guests keep talking about her. We couldn't have asked for a better experience. I recommend Maria for any special occasion."
ChIJ8VivnHkoQg0RsBNuyo0ZmDQ,5,"The best thing for us is that we did not know what flavors to make the cake and shape, but thanks to them, the professionals, they advised us and the truth is that we were greatly surprised when we saw it, but the best thing was when we tried it with that flavor and with that super soaked cake!! WITHOUT WORDS YOU LEFT PEOPLE"
ChIJw4laBMYnQg0RZf6CQf2Ld4Q,5,"Such a lovely little place, good food and friendly staff. We ordered fish and some tapas and it was lovely."
ChIJw4laBMYnQg0RZf6CQf2Ld4Q,5,"Fantastic food , friendly service, local food  and very reasonable price !"
ChIJw4laBMYnQg0RZf6CQf2Ld4Q,5,A real gem. Don’t miss this
ChIJw4laBMYnQg0RZf6CQf2Ld4Q,5,"This restaurant was next door to our apartment and was really good. We ate here twice. We looked at the menu and started ordering lots of things as we wanted to try so much and the waitress told us to stop and order more if we wanted. We didn't. The portions were big and good! Reasonable prices and we got a free shot at the end of the meal.

We ordered battered prawns and got about 15. We ordered grilled prawns on our second trip and got the same amount. The picture posted is pigs ears. I wasn't keen bit that's just me. Calamari and potatas bravas were great"
ChIJw4laBMYnQg0RZf6CQf2Ld4Q,5,"Beautiful place. I'm taking a ""Vermut"". Here you can find several variations of Spain food.
High recommended."
ChIJ8V1cwNsnQg0RmCEHCAJvBXo,5,"Definitely one of the best Chinese restaurants in Madrid. The staff are very friendly, and the food is SO GOOD. I highly recommend!!! Plus their delivery service is super fast! :D"
ChIJ8V1cwNsnQg0RmCEHCAJvBXo,4,Good. Quick. Standard. Well priced.
ChIJ8V1cwNsnQg0RmCEHCAJvBXo,2,"Good service and friendliness. The food was bland and quite average. The bad rolls, the rice with chicken and curry with a burnt flavor and the beef with oyster sauce acceptable. Price for two diners with a drink and a coffee €26. No wonder!!!!"
ChIJ8V1cwNsnQg0RmCEHCAJvBXo,5,"Very good food, from different Asian countries, delicious, very subtle spices and special speed and home delivery.  They are also very friendly and always have details and they give you shrimp or Chinese bread and sometimes both."
ChIJ8V1cwNsnQg0RmCEHCAJvBXo,4,"Chinese restaurant located on the imperial walk. It has a wide variety of starter dishes, rice and noodles, meats, fish and seafood. They also have special menus for two to six people. We placed an order for two people for €20.20 plus a drink and everything was very delicious. The only downside is that they took a long time although they already let us know when placing the order by phone. We will repeat for sure."
ChIJDZ0rDtonQg0R55y7YRYYO9M,5,"An amazing place for cooking with a group of children!  They were taken to the supermarket to buy ingredients, cooked entirely by themselves, and were so happy and proud with what they made!  Delicious recipes, encouraging and supportive staff made for a lovely day!"
ChIJDZ0rDtonQg0R55y7YRYYO9M,1,"The owner was on top the entire time, until he said how we had to cook the paella for a Valencian. In fact you have told us ""not to come back because the children are bothersome."" A good day with friends has become unbearable because of him. And the children have been well behaved. We've been going a few times now and we're normal people."
ChIJDZ0rDtonQg0R55y7YRYYO9M,5,"Enrique, the owner, is a peculiar guy that you have to know, we booked for a meal with friends and it is true that it got out of hand, the poor man thought that we were going to make 2 tortillas and little else and from there we started using the paella pan, the oven, the josper and all kinds of devices that the place had. I recommend this place to teach the typical food course, initiation to a pastry course or for a family event where we want to act as a cook since the place is equipped with a professional kitchen.
Very clean premises, at a competitive price and with a quiet area around it make it a total success
I will return."
ChIJDZ0rDtonQg0R55y7YRYYO9M,5,"A large professional kitchen, very well equipped, nothing is missing. Very good cleaning service, the lady very attentive. Highly recommended for group lunches and dinners. To add a drawback... I can't imagine two different groups sharing the premises..."
ChIJDZ0rDtonQg0R55y7YRYYO9M,5,"Phenomenal and recommended! We organized the surprise birthday party there and had a fantastic time! We made suckling pigs in the oven, but you can also use the barbecue or kitchen, everything is very well equipped and the service/owner are incredible! We will return and continue recommending COCINANTE!!"
ChIJBzJM2MUnQg0RjmZwI1svjIU,3,"Went for the menu del dia for 16.50€. Had the squid ink rice and the cod a la riojana. Taste was good, but super thirsty after. Not sure from saltiness or MSG. Had the tiramisu for dessert 🤮… cheap store frozen box bought, not worth the calories."
ChIJBzJM2MUnQg0RjmZwI1svjIU,5,"It was the third time to visit this restaurant. All the foods and drinks were perfect this time as well.  You can't miss it when you are in Madrid!
Muchas gracias"
ChIJBzJM2MUnQg0RjmZwI1svjIU,5,"They've nice quality seafood, I like the appetizer is avocado with tomato and the mozzarella cheese on the side, such fresh!
But the lamp chop kinda disappointed to me."
ChIJBzJM2MUnQg0RjmZwI1svjIU,5,"The seafood is delicious, but it depends on your preference. The rest is as expected."
ChIJBzJM2MUnQg0RjmZwI1svjIU,5,One of the best bars/restaurants in Madrid!
ChIJ_YcxudsnQg0RKooHEq6qo-o,5,"Visited Madrid with some friends who were craving Domino's. The place was packed with people, even at 10pm. Girl working the counter did her best to accommodate our ignorance and lack of Spanish speaking skills. Good pizza!"
ChIJ_YcxudsnQg0RKooHEq6qo-o,1,"Impossible to order online as a non native (even with Spanish) without a local address. By the time we thought we'd figured it out, we placed our order, waited 40 minutes only to find out that our order had been cancelled. By this time it was too late to go out to buy food and we were left hungry.

Not as satisfying experience whatsoever."
ChIJ_YcxudsnQg0RKooHEq6qo-o,5,"Best place to eat pizza. I recommended.
Thank for loze how make our pizza"
ChIJ_YcxudsnQg0RKooHEq6qo-o,5,Sorry no pics to share! Pizza was so delicious it was devoured in seconds.
ChIJ_YcxudsnQg0RKooHEq6qo-o,4,"The best fast food pizza! This restaurant is small, but the sellers are kind. The restaurant could be cleaner, so it's only 4 stars!"
ChIJo0-XkNAnQg0RxbG7LyEHeM0,3,"They try, explanation from the waiter about the way how they are preparing chicken wings exceeded my Spanish level, but they should just grill it. Calmares also we're not on a level I am used to - one of the worst I had in my life, chewy and soft. Very nice service would make me to come there again, this time just for a drinks"
