nombre,postal,calle,numero,cocina,lat,lon,wheelchair
El Passadís,08014,Plaça d'Osca,10,chinese,41.3762234,2.1385146,
La Solana,,Paseo de la Magdalena,2,,43.4166544,-8.1688188,
Casa Toñita,,,,,43.435542,-8.0691301,
Labora Brasería,,Playa Magdalena,15,,43.4202333,-8.1719623,
A Falúa no Eume,,,,,43.3905668,-8.16799,
Casa Emerinda,,,,,43.3479157,-8.0371773,
Muiño do Vento,,Camiño da torre,4,,43.4564626,-8.1541426,
Peña Cultural Recreativa,,,,,37.5822502,-4.7497912,
Altamira,10140,Calle de la Cruz,4,regional,39.4519196,-5.3282206,
Doner Kebab Ankara,28220,Calle de la Flor,5,kebab,40.4724944,-3.8745921,no
Cofradía del Renegado,,Travesía San Roque,1,,42.5631313,-2.7587025,
Gabriela Taberna & Restaurante,28220,Plaza de la Constitución,4,regional,40.472732,-3.8741336,limited
Asador Olaverri,31005,Calle Santa Marta,4,barbecue;local;regional,42.807257,-1.6364349,
Restaurante Bar Milà,,Carrer de Milà i Fontanals,19,,41.4009227,2.1624848,
Arcadia,,,,seafood,42.3421649,-8.6099933,
El Gambero del Paseo,23003,Paseo de la Estación,20,,37.7710226,-3.7882721,
Mesón El Tostón,23004,Calle Bernardo López,11,,37.7661444,-3.7908301,
Restaurante Las Brisas Pravianas,,,,,43.4905104,-6.1289959,
Corral de Comedias,47001,Calle de las Comedias,2,,41.65157,-4.7306882,
asaguno,,Carrer de Saragossa,,sushi;japanese,41.4026792,2.1483344,
CB23,29001,Calle Casas de Campos,23,,36.7158936,-4.4237685,
Sher-e Punjab,,,,indian,41.372926,2.1483955,
Cuyaco,,Carrer dels Còdols,16,,41.3795624,2.1782541,
Mesón Mazonovo,33775,,,regional,43.3567428,-7.1064225,
Komokieras,,,,,41.2371934,1.8067519,
A Esgalla,,,,,42.7932309,-8.1678457,
Hiru Saku Taberna,48300,,,,43.3140298,-2.6773733,
Nou Canari,46210,Carrer d'Oriola,1A,,39.4327561,-0.4364064,
Hoso Maki,,Carrer de Valladolid,40,sushi,41.3778519,2.1371414,yes
La Cantina,,,,italian,41.3900391,2.1770942,
Alicia,,,,,39.7682167,-0.1572152,
Juan XXIII,,,,asian;spanish;chinese,39.4928001,-0.3833755,
El Callejón,06689,Calle Rosales,1,spanish,39.243295,-5.1906092,
El 33,,,,,38.268306,-0.6977843,
Fogonxito,28220,Calle de la Iglesia,1,mexican,40.4728747,-3.8738794,no
Casa Buisán,,,,,41.6530506,-0.8795285,
Bar la pobleta,,,,,39.8366385,-0.8228454,
Frankfurt El Gótico,,,,,41.3788704,2.1788382,
La pizca de sal,,,,spanish,39.4758895,-0.3834573,
Tayta,,Carrer del Bruc,46,peruvian,41.3919702,2.1728228,
Taperia El Born,,,,tapas,41.3851153,2.1832304,
La Façana,,,,,38.6301203,-0.7656155,
Restaurante Teleklub,,Calle de la Carretera,,regional,40.7927942,-0.811344,yes
Bar Cros,08310,Avinguda del Mediterrani,"26,27",regional,41.5320325,2.4194111,
Bembi,,,,indian,41.3937247,2.1689734,
Ca La Nuri,,,,,41.3937796,2.169046,
Spicy Soul Hotpot,,,,,41.3936236,2.1725168,
Kaoru,,Carrer de Girona,49,sushi;japanese;grill,41.3935319,2.1726426,
Restaurante Samper,,,,,38.2536779,-3.2229628,
La Canción del Pirata,,,,,40.4687315,-3.6465343,
Barrio,,,,,40.4685596,-3.6452675,
food point,,C/ dels Àngels,6,,41.3819275,2.1687484,
Restaurante Venta El Empalme,,,,,37.6032988,-4.9722689,
Rooster & Bubbles,,,,,41.3833949,2.1833215,
El Timón,28905,Avenida Arcas del Agua,7,,40.2924803,-3.745904,
Bar Atuel,29640,Calle José Cubero Yiyo,5,argentinian;snackbar;steak_house;empanada,36.5483312,-4.6207889,
Restaurante Sakura,,Calle B,2,japanese;sushi,42.7895285,-1.6261864,
Restaurante Pattaya,,Paseo García el de Nájera,13,asian;japanese;sushi;thai,42.8108505,-1.6616251,
Xiao Man,,,,chinese,40.4195867,-3.7091113,no
Rotana,,Carrer d'Annibal,21,lebanese,39.5715313,2.6377567,
La Querida,,Passeig de Pujades,33,,41.3913802,2.1862765,
Udon,,,,asian,41.3853709,2.1803709,
La Hacienda,,Carrer de la Princesa,23,mexican,41.3852836,2.1802606,
Restaurante Regio,,,,,37.247567,-1.8653431,
Bar Restaurante la Canica,46210,Carrer de València,42,,39.4382728,-0.4314051,
asaDora,46210,Carrer de València,40,,39.4382553,-0.4315041,
La Terracita,,,,,40.2435872,-3.7044656,
Restaurante La Nobia,,,,,40.4078556,-3.6998331,
Al Fresco,,,,spanish,28.159071,-14.2290144,
La oveja negra,,,,burger,40.3816864,-3.6494223,
Sushi lamd,,,,,40.381904,-3.6486061,
La Cocina de Manuel,47007,Calle de Álvarez Taladriz,4,,41.6378564,-4.7376471,
Thai Fusion Phuket,,,,,37.2472133,-1.8650471,
Bar Churreria Ronda,,Ronda de Ramón Otero Pedrayo,,churro,41.2887096,1.9843762,
Bar Copenhagen,,Calle Santo Domingo,14,,36.593517,-4.5725245,
Just Italia,,,,italian,40.4300311,-3.7060148,
Focacciamo,,,,,40.423084,-3.7076311,
BE BANH MI - ES VIETNAM,,,,,40.4228859,-3.7076798,
Twenty Nine's,,,,,40.4215474,-3.7083234,
Sandó,,,,,40.4206147,-3.7087109,
Tiflis,,,,georgian,40.4303688,-3.7057444,
La Garduña,,,,,38.3663963,-2.1012193,
La Vinacoteca,,,,,37.2464814,-1.8639299,
Los Geranios,,,,,39.7901865,2.6917057,
La Estrella del Jamón,,,,,41.1658647,1.3607589,
La Penela,,Carrer de Pau Claris,97,galician,41.3910618,2.1691058,
El Gallo Ronco,29005,,1,,36.7204398,-4.4219827,
Macao,25006,Carrer del Camp de Mart,27,sushi,41.6183049,0.6212875,
El Rancho Grande 2,,,,parrilla;brazilian;spanish;grill;churrasco,43.3261146,-8.363066,
Ohana Poke & More,29005,Calle Muro de Puerta Nueva,3,burger,36.7213496,-4.4246147,
Churrería La Deliciosa,,,,churro,41.2871121,1.9784232,
La Tía,,,,burger,38.8390304,-0.5172951,yes
Restaurante El Parador I,,,49,,36.5962122,-4.5730653,
Seara,,,,steak_house,42.8110687,-8.1881046,
Casa Brandariz,,,,,42.8633992,-8.2016353,
Taberna O Pazo,,,,,42.7961684,-8.2689576,
O Pote de Piloño,,,,,42.7942105,-8.2852471,
Casa Da Capilla,,,,,42.7938366,-8.3368225,
A de Rafael,,,,,42.793546,-8.3369842,
La Brasa,,,,,42.6949213,-2.9565362,
Piantao,,,,,40.4276996,-3.6967576,yes
La Manduca de Azagra,,,,,40.42834,-3.6998034,limited
La Prensa,,,,burger,40.4283802,-3.6999651,no
Junk Burger,,,,burger,40.4288012,-3.7018911,
Mesón La Campiña,,,,,37.5301077,-5.1244815,
Restaurante Villalon,,,,,37.1219788,-5.4501878,
Chaflán de la Tapa,,,,,38.9892609,-1.8609512,
Restaurante Yakk and Grill,,,,,38.6119645,-1.1101423,
Asia Garden,,,,chinese,28.1593,-14.2286744,
Santoro Pizzería,15706,Avenida de Ferrol,15,italian_pizza,42.8705269,-8.5530504,
La Taberna del Quijote,07600,Carretera Militar,269,pizza;coffee_shop;burger,39.5063613,2.7539326,
El Mil Sabores,,,,,43.4905978,-6.1124692,
Peña Madridista de Torrox,,,,,36.7323013,-3.9677267,
La barca de San Andrés,,,,,28.1014618,-15.7113399,
Brätembier,,,,german,38.6993814,-0.4804848,
Da-VID,36204,Rúa de Urzáiz,72,,42.2336208,-8.7145972,
Oquendo,,,,,38.3879428,-0.7368735,
El Cielo,,,,,41.6321296,2.7194911,
City Chino,,,,chinese,42.6589421,-8.1101069,
Nigiri de Kontique,,,,sushi;pizza;japanese;korean,42.6628015,-8.1086676,
Café-Bar Siglo XXI,,,,burger;sandwich;spanish,42.6625633,-8.1093109,
M2M Noodles,,,,ramen,39.4844218,-0.363313,
Kome y Kalla,,,,pizza;tapas,39.4848639,-0.3619899,
La Mudita Burger,,Calle Cataluña,4 trasera,burger,42.8075639,-1.6272152,
Craft Food Take Away,,,,,42.8650813,-8.5406934,
Verdulería,,Calle Sabino Berthelot,,,28.4704734,-16.2506485,
Tilda,,,,,40.4249266,-3.7073285,yes
Level,,,,,40.4207781,-3.7081664,no
Gurkale,,,,,43.3021294,-1.9061437,
Fenix,,,,,41.9768097,2.8221382,
Restaurante La Cuchara,,Blasco de Garay,20,,40.431548,-3.711613,
Etxeaundi,,,,,43.0437432,-2.4276644,
Armonia,,,,,41.9763347,2.8202434,
Sabores de Qingtian,,,,asian,42.8705279,-8.5475835,
Korea Bbq,,,,korean,40.3827449,-3.7094513,
La Falda,,,,,40.4074255,-3.7008554,
Restaurante Pizzería de Pepe Cavall,,,,,43.4642007,-5.0660123,
Casa de Comidas Barallas,,,,,42.9080497,-8.9549762,
Restaurante Desi y Pochi,,,,,43.540642,-5.5744451,
Barreda,,,,,40.3063641,-0.0416695,
La Cabaña,33950,Calle Francisco de Quevedo,9,spanish;regional,43.2754143,-5.6060905,
Pizzería Mondello,33001,Calle Alfonso III El Magno,11,pizza,43.3653489,-5.8450858,
Restaurante Conejito,29793,Carretera de Torrox,29,spanish,36.7300276,-3.9592276,
Montblanc,,Avinguda Ramón i Cajal,56,spicy,41.115959,1.2435613,
Eurotaco,,Calle de Bravo Murillo,32,,40.436953,-3.7040684,no
Grillao,,,,,40.4335802,-3.7036823,yes
Ana Belén,30565,Calle Oltra Moltó,22,,38.0287506,-1.2461733,
Miss Sushi,41001,Calle San Pablo,20,sushi,37.3896664,-5.9992522,
Pizzeria Fratelli Bretella,,"Av. Sant Joan Girona, Spanien",61,,42.1860294,2.4803699,
,,,,burger;sandwich,28.4209234,-16.5005523,
Gulagu,,Calle Núñez de la Peña,,,28.4885428,-16.3183592,
,,,,,28.4999865,-13.8532458,
La Bodega del Marqués,10867,Calle Rua,,,40.3243989,-6.4704872,
K1 food & lounge,,,,,27.7378179,-15.6034529,
Restaurante Nueva Delhi,33011,Calle Granados,1,indian,43.3698369,-5.8385529,
Sushi Som,33001,Calle Melquíades Álvarez / Cai Melquíades Álvarez,12,sushi,43.3649407,-5.8512343,
Ostatu,,,,,42.9770124,-1.6956381,
,,,,,38.9345636,-3.2383876,
La Muralla,,,,,42.2589837,-0.5524036,
Don G,,,,,41.6235168,-4.7510627,
Ginos,,,,italian,41.623173,-4.7505885,
Tasta'm,,,,,41.3155561,2.0830129,
Cocina de Urbano,29793,Avenida de Andalucía,100,spanish,36.7343379,-3.9771356,
Bar Catering,,,,spanish,40.3078982,-3.8668559,
Mizi Sushi,,,,japanese,40.3079565,-3.8667083,
Luan Café,29793,Avenida El Pozuelo,,coffee_shop;pizza;ice_cream,36.7320729,-3.9703837,
Mesón Los Castañales,,,,,43.3735238,-5.8353027,
Restaurante Centro Empresas El Álamo,,,,,40.2341625,-3.9787444,
Malak,23001,,11,,37.7674606,-3.787247,
Radis,23001,Calle Tablerón,10,,37.7680657,-3.7863737,
Don César,,,,,42.8869987,-8.5234419,
Manza,,,,,41.3301466,-5.0791808,
Restaurante Doña Elvira,,,,,41.3316983,-5.0834775,
Siroco,46137,Plaça Corts Valencianes,18,,39.5638087,-0.2830869,
La Favorita Bar,03004,Carrer del Poeta Quintana,6,tapas,38.3485657,-0.4870087,
xino xano,,,,regional;spanish,39.4679453,3.1416612,
Wok Home Buffet Libre,,,,asian,40.6692963,-4.6573876,
Umami Good Food,,,,,28.4861048,-16.3179858,
Wai,,,,asian,40.664065,-4.6667342,
La Vinografica,11150,Calle Nuestra Señora de la Oliva,8,,36.2540178,-5.9652817,
Amazonia Açai,,,,,28.4687308,-16.2502875,
Bar Los Pedreros,04850,Diseminado Venta Piedras,9,,37.3596539,-2.2299065,
Kebab Estación,,,,,39.7179369,2.907086,
La Medina de Tetuan,,,,,36.369252,-6.1791186,
La Mafia se Sienta a La Mesa,,,,italian,36.3694477,-6.179273,
Cal Magret,,,,,41.3751377,1.1617281,
Casa Manel,,,,mediterranean,38.727003,0.0780562,
Mao-Fu,12003,Avenida del Mar,57,asian,39.9842048,-0.0261199,
Pantanet 8,,,,,38.4194024,-0.5368638,
Tienda Casa Dolores,,,,spanish;burger,36.7322922,-3.9703137,
Norteño Chicken,,,,peruvian,39.9932427,-0.0630802,
La Casona de la Granja,,,,argentinian;spanish,37.6111593,-0.9160132,
Ático Gadtrobar,,,,,36.4012689,-6.1650687,no
Grisalla,,,,,36.3740749,-6.1883305,
Atenas Playa,,,,,36.3750207,-6.1908029,
Bar-Restaurant l'Hostalnou,25617,Carretera de Tàrrega,23,,41.7876117,0.823614,
Vidapadre,,,,,36.3614664,-6.172856,
El Rancho,29793,Avenida de España,2,spanish,36.7346927,-3.9785049,
La Encomienda,,,,,42.0445527,-4.9134943,
Restaurante Barahonda,,,,,38.587682,-1.0807542,
Chino Lin,04850,C. Juan Carlos I,42,chinese;tapas,37.3521671,-2.193488,
Bar Restaurante Tradicio,,,,,38.8435276,0.1010516,
Salina Santa Teresa,,,,spanish,36.3882709,-6.1901692,no
Mostacho Café Bar II,30204,Calle Jorge Juan,12,,37.6150243,-0.990476,
Terra,,,,,38.7934401,0.1817705,
Café Regina,,,,,28.1428504,-15.4331159,
Bar Mercat,,,,,38.789753,0.1635537,
Mi Rinconcito Manizaleño,,,,,38.7902617,0.1634234,
Cocina Fusión,28052,Calle de Victoria Kent,,asian,40.4025777,-3.5652313,
Casa Lupe,43569,Carrer de la Verge del Carme,13,seafood;mediterranean,40.5535039,0.5303064,
Tosca,,,,,38.7754504,0.1888806,
Thai Orchid,,,,thai,38.7755295,0.1889387,
L'Hellín,,,,,38.7793832,0.1870987,
Alma del Mar,,,,,38.7739815,0.188575,
Restaurante La Verbena Rosalía,28905,Avenida de Adolfo Suárez,,,40.3032069,-3.7426901,
Casa Lete,47002,Calle de José María Lacort,8,regional,41.6490576,-4.7236679,
Marisquería El Pescaíto,18151,Calle Argentina,4,seafood,37.12076,-3.6310362,
La Galería de los Llanos,18151,Carretera de Sierra Nevada,,pizza;regional,37.1220559,-3.6311381,
Marisquería Bocamar,33004,Calle Marqués de Pidal,20,,43.3646636,-5.8535597,
Todo Bien,,Avinguda de la Constitució,97A,argentinian,41.2811557,1.9807002,
Flor del Edén,,,,spanish,37.1233368,-3.630557,
Lucky Panda,,Plaza de España,7,asian;sushi,37.6064891,-0.9921991,yes
1906,,,,,39.3194903,-1.0415876,
La Época de Maricastaña,04720,Muelle de la Ribera,10C,,36.8162246,-2.562399,
Albedrío,,,,spanish;tapas,37.6738482,-1.6980067,
Bar restaurante Enrique Becerra,,,,,37.3876824,-5.9957056,
Ginos,,,,italian,40.302753,-3.8323921,
Goiko,,,,,40.3025837,-3.8322035,
TGB - The Good Burguer,,,,,40.3030917,-3.8327693,
100 Montaditos,,,,sandwich,40.303261,-3.8329579,
UDON,,,,japanese,41.6504661,-0.884902,
Salamero 13,,,,,41.6523426,-0.8833966,
Bonjuk,28009,Calle de Fernán González,,korean,40.4249705,-3.6742456,
Restaurante Aben Humeya,18470,Calle Los Bolos,,spanish,36.9957293,-3.0810849,
La Taberna de Fuensaldaña,,,,,41.7049947,-4.764519,
La Tagliatella,,,,italian,43.3899171,-5.8039849,
Juancho’s BBQ,,Calle de Goya,,,40.4248968,-3.6745782,
El granaíno,,,,spanish,36.7914624,-3.8969244,
El Mesón de Mi Princesa Blanca,,,,spanish,36.7915424,-3.8962946,
Pura Cepa,,,,,36.7915481,-3.8961997,
Mesón Casa Palma,29793,Carretera de Almería,92,spanish,36.7366512,-3.9836118,
100 Montaditos,,,,sandwich,40.4692169,-3.6401791,
Restaurante a nova ruta,,,,regional,43.2716172,-7.6723436,
Café Ferrara,,,,spanish,36.7349248,-3.9771989,
El Carpintero,29008,Calle Beatas,32,spanish;tapas,36.7225341,-4.4190162,
Sidreria Asgaya,47193,Plaza Mayor,11,spanish,41.6122802,-4.6849058,
La Regolta,17007,Carrer de Santa Llúcia,6,,41.9888555,2.8262046,
Terram,17007,Carrer de Santa Llúcia,2,,41.9889045,2.825767,
Bresca,,Calle Regaliz,111,,36.8322467,-2.4436523,
Barbas,,,,,36.1610942,-5.3508066,
Arabesk,,Avenida de Tirajana,,arab;moroccan,27.7579151,-15.5792134,
Entre Terres,17240,Carrer de Pau Casals,5,lebanese;regional,41.8246353,2.8922821,
La Marea,29009,Calle Alonso Cano,4,spanish,36.7275814,-4.429199,
Cuinats el Bon Gust,17240,Passeig de Pompeu Fabra,86b,regional,41.8236594,2.8932171,
El Gorg de l’Olla,,,,,41.956369,2.6370705,
Restaurante Las Moreras,,,,,40.2454546,0.2720174,
Asader Casa Miguel,,,,,28.9661262,-13.5479875,
Gran Playa,,Calle Sagasta,78,,28.1467817,-15.4302279,
Solem,,,,,28.1468298,-15.4302143,
La Dolce Vita,,Calle Gran Canaria,14,,28.1465287,-15.4302781,
A Taberna de Montse,,N-640 Km 50,,,43.2701554,-7.2525472,
La Tagliatela,,,,italian,40.4310345,-3.703498,
Casa Nubi,,,,,40.6616926,-3.7687587,
Infineathai,,,,thai,39.5912768,2.6532346,
Al Gusto,,,,regional,39.5911893,2.6532079,
Can Biel Felip,,,,mallorquina,39.5910953,2.653149,
Azuma,,,,,40.4527038,-3.4541673,
La Abuela Concha,47004,Calle de la Vega,17,,41.6481497,-4.7229889,
Cas Gallo,,,,,39.5721763,3.2172002,
Il Covo,,,,italian;pizza;pasta,36.7471367,-3.8759797,
Schuss,,,,burger;coffee_shop;sandwich,42.3363016,1.9400313,
Salones de Bodas,,,,,37.8319403,-3.3582134,
Argentinos Burguer,,Avenida de Benito Vigo,70,pizza;burger;american,42.6881674,-8.4882904,
Milongas,15895,Avenida de Rosalía de Castro,57,steak_house,42.841651,-8.5790814,
Restaurante Liena,,,,,42.3368078,-0.7513213,
Restaurante Los Oscos,33003,Calle Uría / Cai Uría,37,,43.3656619,-5.8540342,
Cafetería/comedor de la ETSI Informática,,,,,37.3582938,-5.9873169,yes
Wok Dinastía,,,,asian,40.3557937,-3.5462536,
No Bistrobar,,,,,40.3554861,-3.5415817,
Taberna Rodri,,,,,40.3561368,-3.5473078,
Cielo Al Revés Cocina Argentina,,,,,40.3561569,-3.5249003,
100 Montaditos,,,,sandwich,40.3563132,-3.5475803,
"Bar De Cañas, Bendita Locura",,,,,40.3611578,-3.5536955,
Restaurante Alborada,,,,,40.3659662,-3.5912735,
Stars,28523,,8,,40.3634216,-3.5482236,
La Tradicional 1944,,,,,40.3775645,-3.5325786,
El Ricón De La Tortilla Bar & Café,,,,,40.3621984,-3.5868244,
Con Un Par,,,,,40.3604594,-3.5892071,
Restaurante El Tanque,,,,,40.3604531,-3.5938315,
Tarantelo Tapas,41015,Calle Estrella Canopus,21,regional,37.4256511,-5.9696787,
Puerto Blanco,,,,,28.8621783,-13.8307664,
Bar Central,,Calle Nueva,,local,28.5208006,-16.3850352,
La Terraza,23320,Calle Veracruz,14,pizza,38.0338694,-3.292765,
Las Atalayas,,,,,38.3408967,-0.5639383,
El Casino,,,,,41.8295868,1.7552487,
Goiko,28400,Avenida Juan Carlos I,"46, local ALP-3",burger,40.6378226,-4.0186836,
Probocador,17001,Carrer de les Hortes,7,,41.9844918,2.8228358,
Paella bar,08014,,,,41.3744695,2.1431679,
Asador Peña del Fraile,,,,,40.2103838,-6.5360661,
Montecarlo,,,,,39.6765217,-0.2717438,
Continental,,,,,39.6765032,-0.271321,
Kebab 5 estrellas,,,,kebab,39.6765999,-0.2712599,
Para i Fonda,,,,,39.7121762,-0.3486317,
Curry — Indian food restaurant,20302,Luis Mariano,13,indian,43.339199,-1.793122,
Sidrería Marcelino,33001,Calle de Santa Clara,6,,43.3640947,-5.846855,
Sibannac,33009,Calle Carpio,13,,43.3596501,-5.8435025,
Frankfurt's,,,,,41.6408872,-0.8921992,
El Asturiano,,,,,41.5859259,-1.0992981,
Restaurante Club Naútico Las Anclas,,,,,40.5658095,-2.7038482,
Meet Vegano,29005,Calle Marín García,6,,36.7192719,-4.4225766,
Vaqueta Gastro Mercat,,,,spanish,39.4731846,-0.3773342,yes
Restaurante Aura,,Dorre kalea / Calle La Torre,7,,43.2575859,-2.9244635,
El Racó de Lluis,46013,Carrer de Bèrnia,4,,39.4547315,-0.3721413,
Rey Silo Gastrobar,,,,,43.4903144,-6.1133148,
La Chida Tacos & Cocktails,15701,Avenida de Rosalía de Castro,24,mexican,42.875691,-8.5503145,
el Lleó,,,,,41.800588,1.8978229,
,,,,,39.6033731,-2.8256987,
El cocinero feliz,,,,,37.4026114,-5.9927552,
Bar Estación,,,,,37.2727397,-6.0622239,
Cervantes,,,,,42.8811726,-8.5434381,yes
La Terraza,,,,,42.8760643,-8.545324,
La Nave,47012,Calle Zanfona,2,spanish;coffee_shop,41.6333783,-4.7085875,
Kibuka Llull,,Carrer de Llull,,japanese,41.3996264,2.2000182,
Caprichos J.J.,,,,peruvian,40.4345081,-3.7158326,
El Parque,,,,spanish,40.4345186,-3.7160812,
La Garrocha,,,,regional,37.9037228,-6.6609002,yes
Venta El Puente,18400,Carretera Motril,,spanish,36.8854424,-3.4157583,
Artisti Trattoria,,,,italian,39.4654245,-0.3653319,
Hotaru,,,,japanese,39.4617568,-0.3736373,
Sugui Sushi,,,,,40.3980287,-3.717299,
La Teresa,15001,Rúa do Capitán Troncoso,12,,43.3709351,-8.3948106,
Yéboles,15001,Rúa do Capitán Troncoso,14,,43.3710275,-8.3947949,
El 46,15001,Rúa Marqués de Cerralbo,4,,43.3708256,-8.3949938,
D'Oleo,15001,Rúa do Capitán Troncoso,11,,43.3710521,-8.3949533,
15 & Kince,29009,Avenida Arroyo de los Ángeles,9,,36.7277532,-4.4294516,
Sorsi e Morsi,,,,,39.4659421,-0.3678973,
Mesón A Roda,15001,Rúa do Capitán Troncoso,8,regional,43.3706932,-8.3948442,
La Bodeguilla de Santa Marta,,,,,42.867713,-8.5604845,
Sou Sushi,,,,sushi,42.8758416,-8.5496218,
Sobre migas,32003,Rúa do Progreso,63,breakfast;burger;cake;coffee_shop;pizza;sandwich,42.3370621,-7.8660428,
Sierra de Sevilla,,,,tapas,37.3877631,-5.9951816,
Novelty,32005,Avenida de Zamora,48,breakfast;burger;coffee_shop;tapas,42.3276256,-7.863956,
O Chef No Fogar,,,,,42.878877,-8.5331357,
Casa la Viuda,,,,,37.3895413,-5.9946869,
Giraffe,,,,,41.2899742,2.0746941,
,,,,,41.1101226,-2.6309135,
Costa Dorada,,,,,41.2362648,1.8137153,
El Barco,09007,Calle Esteban Sáez Alvarado,14,colombian,42.3585159,-3.6649831,no
KASA RAMEN,08028,Avinguda Diagonal,613,japanese,41.3876436,2.1289819,
Bar Restaurant Vicent de la Tona,,Carrer de Sant Josep,22,regional,38.7953573,-0.25184,
,,,,,41.3197363,2.0070711,
Primer Frankfurt,,,,,41.3191817,2.0070054,
,,,,,41.3180496,2.0097839,
,,,,,41.3176452,2.0082143,
,,,,,41.3171139,2.0087804,
,,,,,41.3169667,2.0071181,
,,,,,41.3163432,2.0079661,
,,,,,41.3159357,2.0069508,
,,,,,41.3145894,2.003851,
,,,,,41.3122261,2.0023559,
,,,,,41.3117509,2.0027424,
,,,,,41.3121535,2.0026878,
,,,,,41.3105798,2.0041746,
,,,,,41.3087465,2.0055493,
,,,,,41.3088453,2.00538,
,,,,,41.3075868,2.011943,
,,,,,41.3059838,2.0094158,
,,,,,41.3102005,2.0131725,
,,,,,41.3118124,2.0160994,
,,,,,41.3128045,2.0158193,
,,,,,41.3137565,2.0179322,
,,,,,41.3138655,2.0178187,
,,,,,41.3142481,2.0190105,
,,,,,41.3149433,2.0197647,
,,,,,41.3159672,2.0203954,
,,,,,41.3157434,2.0205887,
,,,,,41.3164587,2.0213251,
,,,,,41.3170628,2.0211074,
,,,,,41.317135,2.0207442,
,,,,,41.3178662,2.0215317,
,,,,,41.3172144,2.0232376,
,,,,,41.3176847,2.0230446,
,,,,,41.3163178,2.023572,
,,,,,41.3165456,2.0244413,
,,,,,41.3163286,2.0248798,
,,,,,41.3159165,2.0255745,
,,,,,41.3157151,2.0243578,
,,,,,41.3155624,2.0245348,
,,,,,41.31538,2.0247243,
,,,,,41.315316,2.0261366,
,,,,,41.3156604,2.0274065,
Mesón la plaza Bar Restaurante,,carrer Jaume I,45,,41.3166806,2.0271187,
Taberna Foxos Viladecans Cuina Gallega,,Av. del Segle XXI,45,,41.3161673,2.0284832,
Restaurant EL NOU 7,,"Av. del Segle XXI, 45",45,,41.3163416,2.0286506,
El petit rebost,,av. Del segle XXI,57,,41.3168495,2.0292222,
,,,,,41.317156,2.0288367,
,,,,,41.3175915,2.0282586,
,,,,,41.3196579,2.0258461,
,,,,,41.3193845,2.0254609,
,,,,,41.3211529,2.0242147,
,,,,,41.3211489,2.0188698,
,,,,,41.3218932,2.01802,
,,,,,41.322703,2.0170091,
,,,,,41.3213201,2.0167083,
,,,,,41.3223188,2.0153718,
,,,,,41.3252421,2.014677,
,,,,,41.3247457,2.0135372,
Montevideo,,,,,41.3248833,2.0130187,
,,,,,41.3228385,2.0107978,
,,,,,41.3230349,2.0110088,
,,,,,41.3222143,2.0103718,
,,,,,41.321689,2.0095346,
,,,,,41.3207809,2.0085517,
María Bonita Imperial,,,,mexican,40.4011352,-3.7153686,no
La Bodeguiya,11300,Calle San Pablo,3,,36.1609437,-5.3499679,
Tacos &Tragos,,Carrer Gran de la Sagrera,106,mexican,41.42398,2.1912471,
Los Bocatas de Antonio,30009,Calle Salvador de Madariaga,,,37.9940851,-1.1388995,
"Don Pelayo Bhar, coffee & drinks",,,,,43.362839,-5.8540993,
Kaktus,28670,Calle de las Carretas,5,,40.3584408,-3.9029115,
